000020,020000,32,-272,272,-32,2400,-7440,5120,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000021,021000,96,-320,192,-16,4544,-7568,3056,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000022,022000,176,-336,112,0,6064,-7024,800,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000023,023000,256,-272,32,16,7072,-5664,-1472,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000024,024000,272,-272,-80,16,7408,-3696,-3760,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000025,025000,352,-176,-160,16,7072,-1568,-5616,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000026,026000,320,-80,-240,-32,6016,688,-6832,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000027,027000,256,32,-304,-16,4272,3040,-7408,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000028,028000,208,128,-336,32,2144,5136,-7392,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000029,029000,112,192,-304,-32,-96,6656,-6576,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000030,030000,-16,272,-272,0,-2448,7456,-5072,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000031,031000,-96,320,-192,-32,-4528,7584,-3040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000032,032000,-192,320,-144,-32,-6032,7024,-816,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000033,033000,-256,256,-48,-16,-7104,5616,1504,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000034,034000,-304,192,64,-16,-7440,3696,3792,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000035,035000,-336,176,128,0,-7104,1616,5616,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000036,036000,-272,64,208,0,-6016,-704,6832,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000037,037000,-272,-48,320,32,-4288,-3056,7440,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000038,038000,-224,-144,320,-16,-2192,-5120,7392,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000039,039000,-128,-224,320,32,96,-6592,6608,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000040,040000,-32,-272,272,0,2448,-7440,5120,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000041,041000,112,-352,240,-32,4560,-7552,3040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000042,042000,144,-288,144,0,6032,-7008,800,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000043,043000,272,-304,64,-32,7072,-5632,-1520,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000044,044000,320,-256,-80,0,7376,-3680,-3760,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000045,045000,304,-192,-160,-16,7056,-1552,-5632,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000046,046000,320,-96,-240,0,6000,768,-6848,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000047,047000,272,16,-304,-32,4272,3088,-7424,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000048,048000,208,128,-336,16,2176,5120,-7360,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000049,049000,96,192,-304,-48,-128,6656,-6576,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000050,050000,-16,272,-304,-32,-2464,7456,-5072,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000051,051000,-80,336,-192,-32,-4528,7536,-3040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000052,052000,-176,304,-144,-32,-6096,7024,-816,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000053,053000,-256,288,-32,-32,-7104,5632,1600,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000054,054000,-320,208,48,-32,-7424,3696,3792,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000055,055000,-320,160,144,0,-7088,1568,5616,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000056,056000,-304,64,256,16,-6016,-736,6832,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000057,057000,-272,-32,304,-32,-4256,-3072,7456,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000058,058000,-208,-128,320,-16,-2176,-5152,7392,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000059,059000,-128,-208,320,16,112,-6624,6592,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000060,060000,16,-288,288,-32,2464,-7424,5072,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000061,061000,96,-336,224,-32,4528,-7552,3040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000062,062000,192,-336,128,16,6064,-7024,800,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000063,063000,256,-288,48,-48,7088,-5632,-1504,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000064,064000,304,-240,-96,-16,7360,-3664,-3760,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000065,065000,320,-176,-176,-32,7056,-1504,-5632,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000066,066000,288,-96,-224,0,6000,688,-6848,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000067,067000,272,32,-304,-32,4272,3056,-7408,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000068,068000,160,112,-368,-16,2144,5168,-7376,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000069,069000,96,192,-304,-16,-144,6656,-6608,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000070,070000,-16,272,-272,-32,-2464,7472,-5056,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000071,071000,-128,336,-176,-16,-4576,7536,-3040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000072,072000,-176,336,-160,0,-6048,7024,-768,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000073,073000,-272,288,-16,-16,-7104,5600,1600,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000074,074000,-304,256,80,0,-7408,3696,3776,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000075,075000,-352,192,160,16,-7088,1552,5648,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000076,076000,-304,48,208,-32,-6000,-720,6848,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000077,077000,-272,-48,272,-32,-4272,-3072,7424,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000078,078000,-192,-160,336,-16,-2144,-5136,7424,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000079,079000,-96,-224,320,0,112,-6640,6656,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000080,080000,16,-304,320,0,2464,-7440,5072,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000081,081000,112,-336,208,-16,4576,-7552,3008,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000082,082000,176,-320,112,16,6080,-7008,800,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000083,083000,256,-272,16,32,7056,-5600,-1520,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000084,084000,304,-240,-64,16,7376,-3648,-3808,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000085,085000,320,-176,-144,-16,7040,-1520,-5664,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000086,086000,304,-112,-224,-32,5984,736,-6848,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000087,087000,288,32,-288,0,4240,3088,-7424,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000088,088000,224,128,-352,0,2160,5136,-7376,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000089,089000,64,192,-320,-16,-96,6672,-6608,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000090,090000,0,256,-272,0,-2480,7456,-5040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000091,091000,-112,288,-192,-48,-4576,7568,-3024,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000092,092000,-176,336,-128,-16,-6064,7056,-752,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000093,093000,-240,272,-48,-48,-7104,5600,1584,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000094,094000,-304,224,96,16,-7440,3680,3792,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000095,095000,-336,176,160,-16,-7088,1520,5648,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000096,096000,-304,80,224,-32,-6016,-720,6848,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000097,097000,-272,-64,288,16,-4256,-3072,7424,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000098,098000,-176,-144,352,16,-2144,-5136,7392,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000099,099000,-112,-192,288,-16,144,-6672,6576,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000100,100000,16,-272,224,-16,2464,-7440,5040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000101,101000,112,-336,224,-16,4576,-7536,3008,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000102,102000,176,-336,144,-32,6064,-7008,768,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000103,103000,272,-288,48,-16,7072,-5616,-1536,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000104,104000,320,-224,-80,-32,7392,-3648,-3808,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000105,105000,336,-192,-128,32,7024,-1504,-5680,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000106,106000,304,-80,-240,16,5968,736,-6848,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000107,107000,256,48,-288,0,4240,3088,-7408,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000108,108000,208,144,-320,-32,2176,5168,-7360,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000109,109000,96,192,-304,0,-160,6672,-6576,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000110,110000,0,288,-288,-32,-2480,7456,-5040,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000111,111000,-112,320,-192,-16,-4576,7584,-2992,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000112,112000,-176,288,-144,16,-6080,7056,-800,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000113,113000,-240,256,-32,0,-7088,5568,1600,-32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000114,114000,-336,208,80,-32,-7408,3648,3808,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000115,115000,-336,176,144,-32,-7088,1568,5696,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000116,116000,-320,80,256,-16,-5984,-720,6864,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000117,117000,-272,-16,288,0,-4240,-3120,7456,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000118,118000,-192,-112,352,-64,-2192,-5200,7408,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000119,119000,-96,-192,320,0,160,-6688,6576,-32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000120,120000,-16,-288,256,-32,2496,-7456,5056,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000121,121000,144,-336,208,16,4544,-7568,2976,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000122,122000,176,-336,144,0,6096,-6992,752,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000123,123000,224,-288,32,-16,7088,-5632,-1536,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000124,124000,336,-272,-80,-32,7392,-3632,-3776,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000125,125000,320,-176,-160,-32,7072,-1504,-5696,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000126,126000,320,-64,-208,-48,5968,768,-6832,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000127,127000,256,48,-272,0,4240,3120,-7440,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000128,128000,208,112,-352,0,2144,5136,-7376,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000129,129000,96,176,-304,16,-144,6624,-6592,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000130,130000,-48,256,-272,-16,-2496,7488,-5072,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000131,131000,-112,288,-192,32,-4576,7568,-3024,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000132,132000,-176,320,-112,-16,-6096,7024,-768,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000133,133000,-256,256,-32,16,-7120,5600,1568,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000134,134000,-304,240,64,-16,-7424,3648,3824,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000135,135000,-320,176,160,0,-7072,1536,5664,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000136,136000,-304,64,240,-32,-5984,-784,6848,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000137,137000,-272,-48,272,16,-4240,-3072,7440,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000138,138000,-240,-160,336,-32,-2112,-5184,7360,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000139,139000,-96,-208,320,-16,128,-6640,6592,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000140,140000,-16,-304,272,16,2480,-7424,5056,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000141,141000,128,-320,256,0,4608,-7552,2960,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000142,142000,160,-304,112,-32,6080,-7024,768,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000143,143000,240,-288,16,-32,7072,-5584,-1536,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000144,144000,320,-240,-80,-16,7424,-3632,-3808,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000145,145000,336,-192,-160,32,7040,-1504,-5696,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000146,146000,288,-64,-208,32,5968,736,-6832,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000147,147000,256,32,-304,16,4224,3152,-7424,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000148,148000,208,112,-336,-48,2128,5136,-7360,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000149,149000,96,176,-304,0,-128,6672,-6560,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000150,150000,-16,272,-272,16,-2496,7456,-5056,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000151,151000,-128,336,-192,-48,-4576,7536,-2992,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000152,152000,-176,288,-144,16,-6096,7024,-736,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000153,153000,-272,256,-16,-16,-7104,5568,1600,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000154,154000,-320,224,80,0,-7408,3664,3808,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000155,155000,-352,192,160,0,-7088,1536,5680,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000156,156000,-304,64,240,-16,-6000,-768,6864,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000157,157000,-256,-80,304,-32,-4224,-3136,7424,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000158,158000,-192,-144,304,-48,-2112,-5168,7360,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000159,159000,-96,-192,320,16,192,-6672,6576,64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000160,160000,16,-304,288,-16,2512,-7456,5040,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000161,161000,112,-352,224,0,4608,-7552,2992,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000162,162000,176,-320,112,0,6096,-6976,720,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000163,163000,272,-288,32,-32,7072,-5584,-1584,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000164,164000,304,-224,-64,-16,7408,-3568,-3840,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000165,165000,352,-192,-160,-16,7056,-1488,-5712,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000166,166000,336,-80,-240,0,5952,784,-6848,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000167,167000,256,32,-288,16,4208,3104,-7440,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000168,168000,176,144,-304,0,2112,5168,-7360,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000169,169000,96,176,-304,-48,-176,6688,-6544,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000170,170000,0,288,-272,-32,-2512,7472,-5072,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000171,171000,-112,320,-224,0,-4624,7584,-2976,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000172,172000,-176,320,-128,0,-6112,7024,-736,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000173,173000,-240,288,-48,0,-7120,5584,1616,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000174,174000,-304,240,80,-32,-7440,3616,3824,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000175,175000,-336,176,192,16,-7088,1520,5712,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000176,176000,-288,64,208,0,-5968,-752,6864,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000177,177000,-256,-64,288,0,-4240,-3152,7424,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000178,178000,-192,-144,320,-32,-2128,-5168,7392,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000179,179000,-128,-224,336,-16,160,-6672,6560,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000180,180000,0,-304,304,-48,2560,-7456,5040,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000181,181000,96,-304,192,-16,4608,-7520,2992,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000182,182000,160,-320,128,-32,6096,-6992,720,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000183,183000,240,-288,16,0,7104,-5584,-1584,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000184,184000,304,-208,-48,-32,7376,-3616,-3824,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000185,185000,336,-192,-144,-32,7056,-1488,-5696,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000186,186000,304,-80,-224,-16,5952,800,-6864,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000187,187000,288,32,-304,0,4224,3136,-7408,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000188,188000,192,128,-336,-32,2080,5168,-7376,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000189,189000,96,192,-288,-32,-208,6672,-6576,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000190,190000,0,304,-256,-16,-2496,7472,-5024,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000191,191000,-112,320,-192,-48,-4624,7552,-2976,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000192,192000,-192,336,-144,16,-6112,7008,-736,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000193,193000,-272,288,-48,-16,-7104,5568,1648,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000194,194000,-288,208,80,0,-7408,3632,3840,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000195,195000,-336,160,160,-32,-7072,1520,5696,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000196,196000,-288,64,208,16,-5984,-752,6912,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000197,197000,-256,-64,288,16,-4208,-3152,7440,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000198,198000,-192,-144,352,0,-2096,-5216,7376,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000199,199000,-112,-192,336,16,208,-6688,6576,64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000200,200000,32,-288,272,-16,2512,-7456,5040,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000201,201000,96,-336,256,-16,4608,-7536,2976,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000202,202000,192,-304,144,16,6096,-6976,752,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000203,203000,224,-256,16,-16,7088,-5568,-1616,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000204,204000,288,-224,-80,0,7408,-3584,-3840,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000205,205000,304,-176,-160,0,7008,-1440,-5728,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000206,206000,288,-112,-240,-32,5968,800,-6864,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000207,207000,256,16,-288,-32,4224,3120,-7408,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000208,208000,192,144,-320,16,2080,5216,-7344,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000209,209000,80,256,-304,0,-224,6672,-6528,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000210,210000,-48,272,-272,16,-2560,7472,-5008,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000211,211000,-128,320,-176,0,-4608,7536,-2976,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000212,212000,-192,320,-128,0,-6096,7008,-720,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000213,213000,-240,288,16,-32,-7120,5584,1616,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000214,214000,-320,224,80,0,-7360,3600,3856,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000215,215000,-352,176,160,-16,-7040,1488,5696,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000216,216000,-336,64,224,0,-5936,-768,6864,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000217,217000,-256,-64,272,0,-4192,-3152,7440,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000218,218000,-208,-128,320,-16,-2080,-5200,7392,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000219,219000,-128,-208,288,-16,144,-6656,6576,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000220,220000,32,-272,256,-48,2560,-7472,5024,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000221,221000,112,-336,208,0,4624,-7536,2960,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000222,222000,192,-336,160,-32,6112,-6992,704,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000223,223000,256,-288,32,-32,7104,-5600,-1584,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000224,224000,336,-224,-64,-32,7424,-3584,-3840,-16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000225,225000,352,-160,-208,0,7040,-1456,-5680,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000226,226000,304,-80,-240,16,5968,832,-6880,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000227,227000,240,64,-304,-32,4208,3168,-7424,32,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000228,228000,176,128,-336,-16,2080,5200,-7344,64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000229,229000,96,224,-320,16,-192,6688,-6528,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
000230,230000,-16,272,-240,-16,-2560,7504,-4992,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
